id,name,type,code,scode,Filename,codeNumber
way/1184004957,Avenida Sul,Ciclofaixa,030,000,recife.csv,30
way/1184005002,Avenida Senador Robert Kennedy,Ciclorrota,028,000,recife.csv,28
way/1184099726,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/1189266169,Rua do Futuro,Ciclofaixa,063,063,recife.csv,63
way/1200830889,Estrada das Ubaias,Ciclofaixa,197,000,recife.csv,197
way/1200830890,Rua Doutor Samuel Lins,Ciclorrota,287,000,recife.csv,287
way/1216298883,Rua Paula Batista,Ciclofaixa,198,000,recife.csv,198
way/1216298884,Rua Eugênio Samico,Ciclorrota,276,000,recife.csv,276
way/1234964959,Ciclovia Agamenon Magalhães,Ciclovia,162,139,recife.csv,162
way/1234964960,Ciclovia Agamenon Magalhães,Ciclovia,163,140,recife.csv,163
way/1234964961,Ciclovia Agamenon Magalhães,Calçada compartilhada,136,138,recife.csv,136
way/1238509972,Avenida Professor José dos Anjos,Ciclofaixa,158,000,recife.csv,158
way/1273806782,Rua Bruno Veloso,Calçada compartilhada,090,091,recife.csv,90
way/1283298543,Ciclovia de Joana Bezerra,Ciclovia,324,000,recife.csv,324
way/1283298544,Avenida Desembargador Guerra Barreto,Ciclovia,323,000,recife.csv,323
way/1234964961,Ciclovia Agamenon Magalhães,Calçada compartilhada,136,137,recife.csv,136
way/282837006,Ciclovia da Arena de Pernambuco,Ciclovia,148,000,slm.csv,148
way/282936767,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/589707777,Ciclofaixa Arena,Ciclovia,148,000,slm.csv,148
way/589707779,Ciclofaixa Arena,Ciclovia,153,154,slm.csv,153
way/589707780,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/589707781,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/594785994,Avenida Deus é Fiel,Ciclofaixa,147,000,slm.csv,147
way/616816021,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/706191508,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/706191509,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/706191511,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/706191512,Ciclovia da Arena de Pernambuco,Ciclovia,153,154,slm.csv,153
way/757433306,Residencial São Lourenço,Ciclofaixa,155,156,slm.csv,155
way/759372754,Residencial São Lourenço,Ciclofaixa,155,156,slm.csv,155
way/1011556075,Residencial São Lourenço,Ciclofaixa,155,156,slm.csv,155
Avenida Agamenon Magalhães - Pista Local,,,,,,
Avenida Agamenon Magalhães - Pista Local,,,,,,
Avenida Agamenon Magalhães - Pista Local,,,,,,
Avenida Agamenon Magalhães-Pista Local,,,,,,
Avenida da Saudade,,,,,,
Avenida Deus é Fiel,,,,,,
Avenida Deus é Fiel,,,,,,
Avenida Doutor Jayme da Fonte,,,,,,
Avenida Engenheiro Abdias de Carvalho - Pista Lateral,,,,,,
Avenida Engenheiro Abdias de Carvalho - Pista Lateral,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida Governador Agamenon Magalhães,,,,,,
Avenida João de Barros,,,,,,
Avenida João de Barros,,,,,,
Avenida João de Barros,,,,,,
Avenida Manoel Gonçalves da Luz,,,,,,
Avenida Manoel Gonçalves da Luz,,,,,,
Avenida Manoel Gonçalves da Luz,,,,,,
Avenida Norte Miguel Arraes de Alencar,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Professor José dos Anjos,,,,,,
Avenida Santos Dumont,,,,,,
Avenida Santos Dumont,,,,,,
Avenida Santos Dumont,,,,,,
Avenida Santos Dumont,,,,,,
Avenida Santos Dumont,,,,,,
Ciclovia Agamenon Magalhães,,,,,,
Ciclovia da Arena de Pernambuco,,,,,,
Ciclovia do Pier do Ciclista,,,,,,
Ciclovia Entre Pontes,,,,,,
Ciclovia Norte,,,,,,
Ponte Conde Maurício de Nassau,,,,,,
Ponte Conde Maurício de Nassau,,,,,,
Ponte Conde Maurício de Nassau,,,,,,
Ponte da Torre,,,,,,
Ponte da Torre,,,,,,
Ponte Princesa Isabel,,,,,,
Ponte Princesa Isabel,,,,,,
Pontilhão do Canal do Arruda,,,,,,
Praça do Baobá da Encruzilhada,,,,,,
Praça do Baobá da Encruzilhada,,,,,,
Praça Treze de Junho,,,,,,
Ramal Arena Pernambuco,,,,,,
Ramal da Copa,,,,,,
Ramal da Copa,,,,,,
Ramal da Copa,,,,,,
Rua Alberto Paiva,,,,,,
Rua Alberto Paiva,,,,,,
Rua Alberto Paiva,,,,,,
Rua Amaro Coutinho,,,,,,
Rua Amaro Coutinho,,,,,,
Rua Amaro Coutinho,,,,,,
Rua Antônio Valdevino da Costa,,,,,,
Rua Antônio Valdevino da Costa,,,,,,
Rua Barão de Igarassu,,,,,,
Rua Barão de São Borja,,,,,,
Rua Barão de São Borja,,,,,,
Rua Buarque de Macedo,,,,,,
Rua Buenos Aires,,,,,,
Rua Carlos Alberto Valença,,,,,,
Rua Coelho Leite,,,,,,
Rua Coelho Leite,,,,,,
Rua Coelho Leite,,,,,,
Rua da Aurora,,,,,,
Rua da Matriz,,,,,,
Rua do Aragão,,,,,,
Rua do Aragão,,,,,,
Rua dos Coelhos,,,,,,
Rua Doutor Leopoldo Lins,,,,,,
Rua Elvira Carreira de Oliveira,,,,,,
Rua Elvira Carreira de Oliveira,,,,,,
Rua Engenheiro Brandão Cavalcante,,,,,,
Rua Engenheiro José Brandão Cavalcante,,,,,,
Rua Engenheiro José Estelita,,,,,,
Rua Itacari,,,,,,
Rua Itacari,,,,,,
Rua Jean Émile Favre,,,,,,
Rua Jean Émile Favre,,,,,,
Rua Jerônimo Vilela,,,,,,
Rua Jerônimo Vilela,,,,,,
Rua João Crescêncio,,,,,,
Rua João Crescêncio,,,,,,
Rua José Alexandre Caçador,,,,,,
Rua José Alexandre Caçador,,,,,,
Rua José Alexandre Caçador,,,,,,
Rua Leão Falcão,,,,,,
Rua Leão Falcão,,,,,,
Rua Marquês de Abrantes,,,,,,
Rua Marquês de Abrantes,,,,,,
Rua Marquês de Abrantes,,,,,,
Rua Prefeito Jorge Martins,,,,,,
Rua Rosário da Boa Vista,,,,,,
Rua Sebastião Alves,,,,,,
Rua Sebastião Alves,,,,,,
Rua Senador José Henrique,,,,,,
