id,name,type,code,scode,seg_length,full_id,osm_id,osm_type,highway
way/103725546,Avenida Mário Álvares Pereira de Lira,Ciclofaixa,109,0,1.13,w198246580,198246580,way,tertiary
way/103725546,Avenida Mário Álvares Pereira de Lira,Ciclofaixa,109,0,1.13,w198246703,198246703,way,tertiary
way/103725546,Avenida Mário Álvares Pereira de Lira,Ciclofaixa,109,0,1.13,w198246704,198246704,way,tertiary
way/103725546,Avenida Mário Álvares Pereira de Lira,Ciclofaixa,109,0,1.13,w379437828,379437828,way,tertiary
way/105053856,Rua Itanagé,Ciclofaixa,120,121,121,w151317159,151317159,way,residential
way/105053856,Rua Itanagé,Ciclofaixa,120,121,121,w323995913,323995913,way,residential
way/105053856,Rua Itanagé,Ciclofaixa,120,121,121,w545920137,545920137,way,residential
way/105053856,Rua Itanagé,Ciclofaixa,120,121,121,w136121781,136121781,way,tertiary
way/114690719,Rua Quitério Inácio de Melo,Ciclofaixa,206,0,134,w129812287,129812287,way,residential
way/114690719,Rua Quitério Inácio de Melo,Ciclofaixa,206,0,134,w129812288,129812288,way,residential
way/114690719,Rua Quitério Inácio de Melo,Ciclofaixa,206,0,134,w770730882,770730882,way,residential
way/114690719,Rua Quitério Inácio de Melo,Ciclofaixa,206,0,134,w770730881,770730881,way,primary
way/114690720,Rua Carlos Gomes,Ciclorrota,10,0,144,w114690720,114690720,way,secondary
way/114690720,Rua Carlos Gomes,Ciclorrota,10,0,144,w130921225,130921225,way,secondary
way/114690720,Rua Carlos Gomes,Ciclorrota,10,0,144,w137746917,137746917,way,secondary
way/114690720,Rua Carlos Gomes,Ciclorrota,10,0,144,w318738697,318738697,way,secondary
way/114690720,Rua Carlos Gomes,Ciclorrota,10,0,144,w137746686,137746686,way,tertiary
way/128124232,Rua Artur Lima Cavalcante,Ciclofaixa,240,0,109,w577319608,577319608,way,primary
way/128124232,Rua Artur Lima Cavalcante,Ciclofaixa,240,0,109,w577319609,577319609,way,primary
way/128124232,Rua Artur Lima Cavalcante,Ciclofaixa,240,0,109,w128124535,128124535,way,secondary
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480473,385480473,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480475,385480475,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480476,385480476,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480482,385480482,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480484,385480484,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480524,385480524,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480546,385480546,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w385480621,385480621,way,residential
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w577319608,577319608,way,primary
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w577319609,577319609,way,primary
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w128124232,128124232,way,secondary
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w128124535,128124535,way,secondary
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,0,613,w128124535,128124535,way,secondary
way/128147792,Rua da Aurora,Ciclofaixa,98,0,808,w128147792,128147792,way,secondary
way/128147792,Rua da Aurora,Ciclofaixa,98,0,808,w577320622,577320622,way,secondary
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w132050461,132050461,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w132051378,132051378,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w132051379,132051379,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w313449457,313449457,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w373092536,373092536,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w762962432,762962432,way,residential
way/128149273,Rua da Fundição,Ciclorrota,285,0,458,w313449455,313449455,way,secondary
way/128149580,Rua da Saudade,Ciclorrota,171,0,162,w128149580,128149580,way,residential
way/128149580,Rua da Saudade,Ciclorrota,171,0,162,w579464185,579464185,way,secondary
way/128149580,Rua da Saudade,Ciclorrota,171,0,162,w680964773,680964773,way,secondary
way/128149580,Rua da Saudade,Ciclorrota,171,0,162,w681770276,681770276,way,secondary
way/128149581,Rua da Saudade,Ciclofaixa,172,0,579,w128146167,128146167,way,residential
way/128149581,Rua da Saudade,Ciclofaixa,172,0,579,w128147847,128147847,way,residential
way/128149581,Rua da Saudade,Ciclofaixa,172,0,579,w128149773,128149773,way,secondary
way/128149581,Rua da Saudade,Ciclofaixa,172,0,579,w577319610,577319610,way,secondary
way/128149581,Rua da Saudade,Ciclofaixa,172,0,579,w680965544,680965544,way,secondary
way/128149773,Rua do Riachuelo,Ciclorrota,101,0,332,w128149581,128149581,way,residential
way/128149773,Rua do Riachuelo,Ciclorrota,101,0,332,w129087393,129087393,way,residential
way/128149773,Rua do Riachuelo,Ciclorrota,101,0,332,w656128314,656128314,way,residential
way/128149773,Rua do Riachuelo,Ciclorrota,101,0,332,w128149773,128149773,way,secondary
way/128149773,Rua do Riachuelo,Ciclorrota,101,0,332,w680965541,680965541,way,secondary
way/128149799,Rua do Riachuelo,Ciclofaixa,100,0,406,w132047559,132047559,way,residential
way/128149799,Rua do Riachuelo,Ciclofaixa,100,0,406,w316707912,316707912,way,residential
way/128149799,Rua do Riachuelo,Ciclofaixa,100,0,406,w128161933,128161933,way,tertiary
way/128149799,Rua do Riachuelo,Ciclofaixa,100,0,406,w128216048,128216048,way,tertiary
way/128149928,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,119,w128149928,128149928,way,residential
way/128149928,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,119,w132049184,132049184,way,secondary
way/128149928,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,119,w704220886,704220886,way,secondary
way/128158633,Avenida Montevidéu,Ciclofaixa,252,0,0.22,w128159782,128159782,way,secondary
way/128158633,Avenida Montevidéu,Ciclofaixa,252,0,0.22,w624878394,624878394,way,secondary
way/128158633,Avenida Montevidéu,Ciclofaixa,252,0,0.22,w770730307,770730307,way,secondary
way/128158633,Avenida Montevidéu,Ciclofaixa,252,0,0.22,w754276497,754276497,way,tertiary
way/128159199,Avenida Governador Agamenon Magalhães,Ciclofaixa,256,0,29,w128159573,128159573,way,residential
way/128159199,Avenida Governador Agamenon Magalhães,Ciclofaixa,256,0,29,w321562005,321562005,way,residential
way/128159481,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,83,w368075236,368075236,way,residential
way/128159481,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,83,w436027699,436027699,way,residential
way/128159586,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,35,w128683794,128683794,way,secondary
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,309,w131150442,131150442,way,residential
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,309,w315073865,315073865,way,secondary
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,309,w315073866,315073866,way,secondary
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,309,w316676558,316676558,way,secondary
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,0,309,w750224855,750224855,way,secondary
way/128159824,Avenida Montevidéu,Ciclofaixa,252,0,41,w51878744,51878744,way,tertiary
way/128159824,Avenida Montevidéu,Ciclofaixa,252,0,41,w750224856,750224856,way,tertiary
way/128163519,Rua Primeiro de Março,Ciclofaixa,170,0,54,w128162007,128162007,way,residential
way/128163519,Rua Primeiro de Março,Ciclofaixa,170,0,54,w443276362,443276362,way,residential
way/128163519,Rua Primeiro de Março,Ciclofaixa,170,0,54,w128163519,128163519,way,secondary
way/128163519,Rua Primeiro de Março,Ciclofaixa,170,0,54,w443276363,443276363,way,secondary
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w133438804,133438804,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w133439040,133439040,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w134366459,134366459,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w134366463,134366463,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w134367802,134367802,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w649747903,649747903,way,residential
way/128164046,Avenida Governador Agamenon Magalhães,Ciclofaixa,391,0,538,w764026177,764026177,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w139039916,139039916,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w140585747,140585747,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w140585908,140585908,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w140585910,140585910,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w140586218,140586218,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w316614641,316614641,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w700746579,700746579,way,residential
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,275,w700746580,700746580,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w85711370,85711370,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w128164383,128164383,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w128164383,128164383,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w128217716,128217716,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w128218928,128218928,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w139039917,139039917,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w316614633,316614633,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w316614634,316614634,way,residential
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,0,528,w316614635,316614635,way,residential
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w132047440,132047440,way,residential
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w132047559,132047559,way,residential
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w316707912,316707912,way,residential
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w128149799,128149799,way,tertiary
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w130482842,130482842,way,tertiary
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w316707919,316707919,way,tertiary
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,0,368,w436084863,436084863,way,tertiary
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,51,w85711370,85711370,way,residential
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,51,w128164383,128164383,way,residential
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,51,w316614641,316614641,way,residential
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,51,w700750661,700750661,way,residential
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,0,51,w700750662,700750662,way,residential
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,0,519,w85711370,85711370,way,residential
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,0,519,w128218928,128218928,way,residential
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,0,519,w139039917,139039917,way,residential
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,0,519,w140579419,140579419,way,residential
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,0,519,w762953788,762953788,way,residential
way/128222038,Rua Engenheiro José Estelita,Ciclofaixa,389,0,1.115,w128471839,128471839,way,secondary
way/128379804,Travessa do Cais da Detenção,Ciclofaixa,235,0,0.15,w704217502,704217502,way,residential
way/128379804,Travessa do Cais da Detenção,Ciclofaixa,235,0,0.15,w128379802,128379802,way,tertiary
way/128379804,Travessa do Cais da Detenção,Ciclofaixa,235,0,0.15,w316676594,316676594,way,tertiary
way/128379804,Travessa do Cais da Detenção,Ciclofaixa,235,0,0.15,w316676599,316676599,way,tertiary
way/128382359,Rua do Hospício,Ciclofaixa,167,0,0.01,w316152190,316152190,way,secondary
way/128382359,Rua do Hospício,Ciclofaixa,167,0,0.01,w579464186,579464186,way,secondary
way/128382359,Rua do Hospício,Ciclofaixa,167,0,0.01,w680964773,680964773,way,secondary
way/128683793,Avenida João de Barros,Ciclofaixa,175,0,0.07,w128683791,128683791,way,secondary
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,231,w369613413,369613413,way,residential
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,231,w129724977,129724977,way,tertiary
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,231,w369613412,369613412,way,tertiary
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,231,w662615608,662615608,way,tertiary
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,231,w863027574,863027574,way,tertiary
way/128844080,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,189,w128844080,128844080,way,tertiary
way/128844080,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,189,w128844396,128844396,way,tertiary
way/128844080,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,189,w129724975,129724975,way,tertiary
way/128844080,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,0,189,w863027574,863027574,way,tertiary
way/128845698,Avenida Beira Rio,Ciclofaixa,321,0,271,w367517837,367517837,way,secondary
way/128929125,Rua Nova,Ciclofaixa,169,0,67,w129490246,129490246,way,residential
way/128929125,Rua Nova,Ciclofaixa,169,0,67,w51816225,51816225,way,secondary
way/128929125,Rua Nova,Ciclofaixa,169,0,67,w704218858,704218858,way,secondary
way/128929125,Rua Nova,Ciclofaixa,169,0,67,w791161086,791161086,way,secondary
way/128931109,Rua Doutor José Mariano,Ciclofaixa,218,0,309,w54239687,54239687,way,tertiary
way/128931109,Rua Doutor José Mariano,Ciclofaixa,218,0,309,w54239690,54239690,way,tertiary
way/128931109,Rua Doutor José Mariano,Ciclofaixa,218,0,309,w750088492,750088492,way,tertiary
way/129087732,Avenida Cruz Cabugá,Ciclofaixa,165,0,282,w129087732,129087732,way,secondary
way/129087732,Avenida Cruz Cabugá,Ciclofaixa,165,0,282,w577189567,577189567,way,secondary
way/129089855,Praça da República,Ciclofaixa,238,0,67,w51878747,51878747,way,secondary
way/129089855,Praça da República,Ciclofaixa,238,0,67,w51878758,51878758,way,secondary
way/129089855,Praça da República,Ciclofaixa,238,0,67,w319318739,319318739,way,secondary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w652525663,652525663,way,residential
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w129178018,129178018,way,tertiary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w129178018,129178018,way,tertiary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w129181472,129181472,way,tertiary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w129727410,129727410,way,tertiary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w762960948,762960948,way,tertiary
way/129178018,Rua Estado de Israel,Ciclorrota,212,0,229,w762960949,762960949,way,tertiary
way/129180251,Rua Antônio Gomes de Freitas,Ciclofaixa,213,0,175,w247441640,247441640,way,tertiary
way/129182045,Rua Dom Bosco,Ciclorrota,215,0,295,w215516414,215516414,way,residential
way/129182045,Rua Dom Bosco,Ciclorrota,215,0,295,w367630236,367630236,way,residential
way/129182045,Rua Dom Bosco,Ciclorrota,215,0,295,w86304730,86304730,way,secondary
way/129182045,Rua Dom Bosco,Ciclorrota,215,0,295,w129727225,129727225,way,tertiary
way/129182045,Rua Dom Bosco,Ciclorrota,215,0,295,w316707911,316707911,way,tertiary
way/129727073,Rua José de Alencar,Ciclofaixa,210,0,0.06,w129728589,129728589,way,residential
way/129727073,Rua José de Alencar,Ciclofaixa,210,0,0.06,w129727073,129727073,way,tertiary
way/129727073,Rua José de Alencar,Ciclofaixa,210,0,0.06,w129736826,129736826,way,tertiary
way/129727073,Rua José de Alencar,Ciclofaixa,210,0,0.06,w775975305,775975305,way,tertiary
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,0,223,w373060934,373060934,way,residential
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,0,223,w86304730,86304730,way,secondary
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,0,223,w129182045,129182045,way,secondary
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,0,223,w129728886,129728886,way,tertiary
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,0,223,w316707911,316707911,way,tertiary
way/129727280,Rua José de Alencar,Ciclofaixa,209,0,114,w129727280,129727280,way,residential
way/129727280,Rua José de Alencar,Ciclofaixa,209,0,114,w662122373,662122373,way,residential
way/129727280,Rua José de Alencar,Ciclofaixa,209,0,114,w775237052,775237052,way,secondary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w129727281,129727281,way,tertiary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w129727281,129727281,way,tertiary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w316707918,316707918,way,tertiary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w316707924,316707924,way,tertiary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w316707925,316707925,way,tertiary
way/129727281,Rua José de Alencar,Ciclofaixa,210,0,252,w320212004,320212004,way,tertiary
way/129727282,Rua José de Alencar,Ciclofaixa,209,0,77,w316152187,316152187,way,secondary
way/129727282,Rua José de Alencar,Ciclofaixa,209,0,77,w129736041,129736041,way,tertiary
way/130491810,Rua Padre Inglês,Ciclofaixa,254,0,469,w130491810,130491810,way,residential
way/130491810,Rua Padre Inglês,Ciclofaixa,254,0,469,w316156851,316156851,way,secondary
way/130491810,Rua Padre Inglês,Ciclofaixa,254,0,469,w700008062,700008062,way,secondary
way/130491810,Rua Padre Inglês,Ciclofaixa,254,0,469,w316707920,316707920,way,tertiary
way/130888047,Avenida Luiz de Lacerda,Ciclofaixa,61,0,75,w628649580,628649580,way,primary
way/130888047,Avenida Luiz de Lacerda,Ciclofaixa,61,0,75,w703515995,703515995,way,primary
way/130892107,Avenida Maurício de Nassau,Ciclofaixa,51,0,553,w575161201,575161201,way,residential
way/130892107,Avenida Maurício de Nassau,Ciclofaixa,51,0,553,w776177732,776177732,way,residential
way/130892706,Rua Lindolfo Color,Ciclofaixa,294,295,143,w203054011,203054011,way,residential
way/130892706,Rua Lindolfo Color,Ciclofaixa,294,295,143,w130892706,130892706,way,secondary
way/130892706,Rua Lindolfo Color,Ciclofaixa,294,295,143,w317078469,317078469,way,secondary
way/130893508,Rua Lindolfo Color,Ciclorrota,6,0,238,w317078468,317078468,way,secondary
way/130893508,Rua Lindolfo Color,Ciclorrota,6,0,238,w186977578,186977578,way,tertiary
way/130893509,Rua Gomes Taborda,Ciclorrota,10,0,0.14,w199887277,199887277,way,residential
way/130893509,Rua Gomes Taborda,Ciclorrota,10,0,0.14,w199888103,199888103,way,residential
way/130893509,Rua Gomes Taborda,Ciclorrota,10,0,0.14,w317078451,317078451,way,tertiary
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w158617407,158617407,way,residential
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w158618917,158618917,way,residential
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w158618918,158618918,way,residential
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w130893875,130893875,way,primary
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w316740672,316740672,way,primary
way/130893510,Rua Gomes Taborda,Ciclorrota,10,0,128,w316740710,316740710,way,secondary
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w199879175,199879175,way,residential
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w222813981,222813981,way,residential
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w321901784,321901784,way,residential
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w655997985,655997985,way,residential
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w130894160,130894160,way,tertiary
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w199878511,199878511,way,0
way/130894159,Avenida do Forte,Ciclofaixa,5,0,205,w854786871,854786871,way,tertiary
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w222815769,222815769,way,residential
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w655997985,655997985,way,residential
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w130894159,130894159,way,tertiary
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w130894161,130894161,way,tertiary
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w199878511,199878511,way,0
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w305937119,305937119,way,trunk
way/130894160,Avenida do Forte,Ciclofaixa,4,0,141,w854786913,854786913,way,trunk
way/130894161,Avenida do Forte,Ciclofaixa,2,3,0.02,w103595421,103595421,way,tertiary
way/130894161,Avenida do Forte,Ciclofaixa,2,3,0.02,w130894160,130894160,way,tertiary
way/130894161,Avenida do Forte,Ciclofaixa,2,3,0.02,w30811180,30811180,way,trunk
way/130894161,Avenida do Forte,Ciclofaixa,2,3,0.02,w305937119,305937119,way,trunk
way/130894161,Avenida do Forte,Ciclofaixa,2,3,0.02,w854786913,854786913,way,trunk
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w130921223,130921223,way,residential
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w130921222,130921222,way,secondary
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w316740674,316740674,way,secondary
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w316740697,316740697,way,secondary
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w650426492,650426492,way,secondary
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w762748542,762748542,way,secondary
way/130921222,Rua Carlos Gomes,Ciclofaixa,14,0,303,w617206088,617206088,way,tertiary
way/130921226,Rua Carlos Gomes,Ciclorrota,10,0,82,w137749095,137749095,way,residential
way/130921226,Rua Carlos Gomes,Ciclorrota,10,0,82,w130921226,130921226,way,secondary
way/130921226,Rua Carlos Gomes,Ciclorrota,10,0,82,w137746919,137746919,way,secondary
way/130921226,Rua Carlos Gomes,Ciclorrota,10,0,82,w223532632,223532632,way,tertiary
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w140092010,140092010,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w192027172,192027172,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w192027173,192027173,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w222815813,222815813,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w377691657,377691657,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w377691661,377691661,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w650848225,650848225,way,residential
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w191989771,191989771,way,primary
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,2,0,241,w130921298,130921298,way,secondary
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,0,266,w159762738,159762738,way,residential
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,0,266,w159762740,159762740,way,residential
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,0,266,w159762811,159762811,way,residential
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,0,266,w128475994,128475994,way,primary
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,0,266,w656124714,656124714,way,primary
way/130922421,Rua Alberto Paiva,Ciclofaixa,263,0,28,w133334859,133334859,way,secondary
way/130922421,Rua Alberto Paiva,Ciclofaixa,263,0,28,w318243734,318243734,way,secondary
way/130922421,Rua Alberto Paiva,Ciclofaixa,263,0,28,w130922423,130922423,way,tertiary
way/130922423,Rua Alberto Paiva,Ciclofaixa,263,0,83,w130922421,130922421,way,tertiary
way/130922423,Rua Alberto Paiva,Ciclofaixa,263,0,83,w130922423,130922423,way,tertiary
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,21,0,134,w131350860,131350860,way,residential
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,21,0,134,w540227066,540227066,way,residential
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,21,0,134,w131148195,131148195,way,secondary
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,21,0,134,w821123750,821123750,way,secondary
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,21,0,134,w44814745,44814745,way,tertiary
way/130923581,Rua Félix de Brito Melo,Ciclorrota,45,0,8,w585473147,585473147,way,primary
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,34,0,148,w131144626,131144626,way,residential
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,34,0,148,w131144688,131144688,way,residential
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,34,0,148,w202051692,202051692,way,residential
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,34,0,148,w645425614,645425614,way,tertiary
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,34,0,148,w777786580,777786580,way,tertiary
way/131144673,Rua Dianópolis,Ciclofaixa,21,0,75,w131144677,131144677,way,tertiary
way/131144673,Rua Dianópolis,Ciclofaixa,21,0,75,w317208212,317208212,way,tertiary
way/131144673,Rua Dianópolis,Ciclofaixa,21,0,75,w656513429,656513429,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w130922740,130922740,way,residential
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w131146131,131146131,way,residential
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w44814745,44814745,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w131144673,131144673,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w131144677,131144677,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w131144677,131144677,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w131144678,131144678,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w317208212,317208212,way,tertiary
way/131144677,Rua Marquês de Maricá,Ciclofaixa,21,0,296,w656513429,656513429,way,tertiary
way/131144911,Rua Dez de Novembro,Ciclofaixa,27,0,396,w202051623,202051623,way,residential
way/131144911,Rua Dez de Novembro,Ciclofaixa,27,0,396,w202051664,202051664,way,residential
way/131144911,Rua Dez de Novembro,Ciclofaixa,27,0,396,w202051790,202051790,way,residential
